Time (seconds),Relative Humidity %,Celsius,Fahrenheit
1522807895,47.92,23.44,74.19
1522807896,47.92,23.44,74.19
1522807897,47.92,23.44,74.19
1522807898,47.92,23.44,74.19
1522807899,47.92,23.44,74.19
1522807900,47.92,23.44,74.19
1522807901,47.92,23.44,74.19
1522807902,47.92,23.44,74.19
1522807903,47.92,23.44,74.19
1522807904,47.92,23.44,74.19
1522807905,47.92,23.44,74.19
1522807906,47.92,23.44,74.19
1522807907,47.92,23.44,74.19
1522807908,47.92,23.44,74.19
1522807909,47.92,23.44,74.19
1522807910,47.92,23.44,74.19
1522807911,47.92,23.44,74.19
1522807912,47.92,23.44,74.19
1522807913,47.92,23.44,74.19
1522807914,47.92,23.44,74.19
1522807915,47.92,23.44,74.19
1522807916,47.92,23.44,74.19
1522807917,47.92,23.44,74.19
1522807918,47.92,23.44,74.19
1522807919,47.92,23.44,74.19
1522807920,47.92,23.44,74.19
1522807921,47.92,23.44,74.19
1522807922,47.92,23.44,74.19
1522807923,47.92,23.44,74.19
1522807924,47.92,23.44,74.19
1522807926,47.92,23.44,74.19
1522807927,47.92,23.44,74.19
1522807928,47.92,23.44,74.19
1522807929,47.92,23.44,74.19
1522807930,47.92,23.44,74.19
1522807931,47.92,23.44,74.19
1522807932,47.92,23.44,74.19
1522807933,47.92,23.44,74.19
1522807934,47.92,23.44,74.19
1522807935,47.92,23.44,74.19
1522807936,47.92,23.44,74.19
1522807937,47.92,23.44,74.19
1522807938,47.92,23.44,74.19
1522807939,47.92,23.44,74.19
1522807940,47.92,23.44,74.19
1522807941,47.92,23.44,74.19
1522807942,47.92,23.44,74.19
1522807943,47.92,23.44,74.19
1522807944,47.92,23.44,74.19
1522807945,47.92,23.44,74.19
1522807946,47.92,23.44,74.19
1522807947,47.92,23.44,74.19
1522807948,47.92,23.44,74.19
1522807949,47.92,23.44,74.19
1522807950,47.92,23.44,74.19
1522807951,47.92,23.44,74.19
1522807952,47.92,23.44,74.19
1522807953,47.92,23.44,74.19
1522807954,47.92,23.44,74.19
1522807955,47.92,23.44,74.19
1522807956,47.92,23.44,74.19
1522807957,47.92,23.44,74.19
1522807958,47.92,23.44,74.19
1522807959,47.92,23.44,74.19
1522807960,47.92,23.44,74.19
1522807961,47.92,23.44,74.19
1522807962,47.92,23.44,74.19
1522807963,47.92,23.44,74.19
1522807964,47.92,23.44,74.19
1522807965,47.92,23.44,74.19
1522807966,47.92,23.44,74.19
1522807967,47.92,23.44,74.19
1522807968,47.92,23.44,74.19
1522807969,47.92,23.44,74.19
1522807970,47.92,23.44,74.19
1522807971,47.92,23.44,74.19
1522807972,47.92,23.44,74.19
1522807973,47.92,23.44,74.19
1522807974,47.92,23.44,74.19
1522807975,47.92,23.44,74.19
1522807976,47.92,23.44,74.19
1522807977,47.92,23.44,74.19
1522807978,47.92,23.44,74.19
1522807979,47.92,23.44,74.19
1522807980,47.92,23.44,74.19
1522807981,47.92,23.44,74.19
1522807982,47.92,23.44,74.19
1522807983,47.92,23.44,74.19
1522807984,47.92,23.44,74.19
1522807985,47.92,23.44,74.19
1522807986,47.92,23.44,74.19
1522807987,47.92,23.44,74.19
1522807988,47.92,23.44,74.19
1522807989,47.92,23.44,74.19
1522807990,47.92,23.44,74.19
1522807991,47.92,23.44,74.19
1522807992,47.92,23.44,74.19
1522807993,47.92,23.44,74.19
1522807994,47.92,23.44,74.19
1522807995,47.92,23.44,74.19
1522807996,47.92,23.44,74.19
1522807997,47.92,23.44,74.19
1522807998,47.92,23.44,74.19
1522807999,47.92,23.44,74.19
1522808000,47.92,23.44,74.19
1522808001,47.92,23.44,74.19
1522808002,47.92,23.44,74.19
1522808003,47.92,23.44,74.19
1522808004,47.92,23.44,74.19
1522808005,47.92,23.44,74.19
1522808006,47.92,23.44,74.19
1522808007,47.92,23.44,74.19
1522808008,47.92,23.44,74.19
1522808009,47.92,23.44,74.19
1522808010,47.92,23.44,74.19
1522808011,47.92,23.44,74.19
1522808012,47.92,23.44,74.19
1522808013,47.92,23.44,74.19
1522808014,47.92,23.44,74.19
1522808015,47.92,23.44,74.19
1522808016,47.92,23.44,74.19
1522808017,47.92,23.44,74.19
1522808018,47.92,23.44,74.19
1522808019,47.92,23.44,74.19
1522808020,47.92,23.44,74.19
1522808021,47.92,23.44,74.19
1522808022,47.92,23.44,74.19
1522808023,47.92,23.44,74.19
1522808024,47.92,23.44,74.19
1522808025,47.92,23.44,74.19
1522808026,47.92,23.44,74.19
1522808027,47.92,23.44,74.19
1522808028,47.92,23.44,74.19
1522808029,47.92,23.44,74.19
1522808030,47.92,23.44,74.19
1522808031,47.92,23.44,74.19
1522808032,47.92,23.44,74.19
1522808033,47.92,23.44,74.19
1522808034,47.92,23.44,74.19
1522808035,47.92,23.44,74.19
1522808036,47.92,23.44,74.19
1522808037,47.92,23.44,74.19
1522808038,47.92,23.44,74.19
1522808039,47.92,23.44,74.19
1522808040,47.92,23.44,74.19
1522808041,47.92,23.44,74.19
1522808042,47.92,23.44,74.19
1522808043,47.92,23.44,74.19
1522808044,47.92,23.44,74.19
1522808045,47.92,23.44,74.19
1522808046,47.92,23.44,74.19
1522808047,47.92,23.44,74.19
1522808048,47.92,23.44,74.19
1522808049,47.92,23.44,74.19
1522808050,47.92,23.44,74.19
1522808051,47.92,23.44,74.19
1522808052,47.92,23.44,74.19
1522808053,47.92,23.44,74.19
1522808054,47.92,23.44,74.19
1522808055,47.92,23.44,74.19
1522808056,47.92,23.44,74.19
1522808057,47.92,23.44,74.19
1522808058,47.92,23.44,74.19
1522808059,47.92,23.44,74.19
1522808060,47.92,23.44,74.19
1522808061,47.92,23.44,74.19
1522808062,47.92,23.44,74.19
1522808063,47.92,23.44,74.19
1522808064,47.92,23.44,74.19
1522808065,47.92,23.44,74.19
1522808066,47.92,23.44,74.19
1522808067,47.92,23.44,74.19
1522808068,47.92,23.44,74.19
1522808069,47.92,23.44,74.19
1522808070,47.92,23.44,74.19
1522808071,47.92,23.44,74.19
1522808072,47.92,23.44,74.19
1522808073,47.92,23.44,74.19
1522808074,47.92,23.44,74.19
1522808075,47.92,23.44,74.19
1522808076,47.92,23.44,74.19
1522808077,47.92,23.44,74.19
1522808078,47.92,24.13,75.43
1522808079,47.92,23.44,74.19
1522808080,47.92,23.44,74.19
1522808081,47.92,23.44,74.19
1522808082,47.92,23.44,74.19
1522808083,47.92,23.44,74.19
1522808084,47.92,23.44,74.19
1522808085,47.92,23.44,74.19
1522808086,47.92,23.44,74.19
1522808087,47.92,23.44,74.19
1522808088,47.92,23.44,74.19
1522808089,47.92,24.13,75.43
1522808090,47.92,23.44,74.19
1522808091,47.92,23.44,74.19
1522808092,47.92,24.13,75.43
1522808093,47.92,23.44,74.19
1522808094,47.92,23.44,74.19
1522808095,47.92,24.13,75.43
1522808096,47.92,23.44,74.19
1522808097,47.92,24.13,75.43
1522808098,47.92,24.13,75.43
1522808099,47.92,24.13,75.43
1522808100,47.92,23.44,74.19
1522808101,47.92,23.44,74.19
1522808102,47.92,23.44,74.19
1522808103,47.92,24.13,75.43
1522808104,47.92,23.44,74.19
1522808105,47.92,23.44,74.19
1522808106,47.92,23.44,74.19
1522808107,47.92,24.13,75.43
1522808108,47.92,24.13,75.43
1522808109,47.92,24.13,75.43
1522808110,47.92,24.13,75.43
1522808111,47.92,23.44,74.19
1522808112,47.92,23.44,74.19
1522808113,47.92,23.44,74.19
1522808114,47.92,24.13,75.43
1522808115,47.92,23.44,74.19
1522808116,47.92,23.44,74.19
1522808117,47.92,23.44,74.19
1522808118,47.92,23.44,74.19
1522808119,47.92,23.44,74.19
1522808120,47.92,24.13,75.43
1522808121,47.92,23.44,74.19
1522808122,47.92,24.13,75.43
1522808123,47.92,23.44,74.19
1522808124,47.92,23.44,74.19
1522808125,47.92,23.44,74.19
1522808126,47.92,24.13,75.43
1522808127,47.92,23.44,74.19
1522808128,47.92,24.13,75.43
1522808129,47.92,23.44,74.19
1522808130,47.92,23.44,74.19
1522808131,47.92,24.13,75.43
1522808132,47.92,23.44,74.19
1522808133,47.92,23.44,74.19
1522808134,47.92,24.13,75.43
1522808135,47.92,23.44,74.19
1522808136,47.92,23.44,74.19
1522808137,47.92,23.44,74.19
1522808138,47.92,24.13,75.43
1522808139,47.92,23.44,74.19
1522808140,47.92,23.44,74.19
1522808141,47.92,23.44,74.19
1522808142,47.92,24.13,75.43
1522808143,47.92,23.44,74.19
1522808144,47.92,24.13,75.43
1522808145,47.92,23.44,74.19
1522808146,47.92,23.44,74.19
1522808147,47.92,24.13,75.43
1522808148,47.92,24.13,75.43
1522808149,47.92,24.13,75.43
1522808150,47.92,24.13,75.43
1522808151,47.92,24.13,75.43
1522808152,47.92,23.44,74.19
1522808153,47.92,24.13,75.43
1522808154,47.92,24.13,75.43
1522808155,47.92,24.13,75.43
1522808156,47.92,24.13,75.43
1522808157,47.92,24.13,75.43
1522808158,47.92,24.13,75.43
1522808159,47.92,24.13,75.43
1522808160,47.92,24.13,75.43
1522808161,47.92,23.44,74.19
1522808162,47.92,24.13,75.43
1522808163,47.92,23.44,74.19
1522808164,47.92,24.13,75.43
1522808165,47.92,24.13,75.43
1522808166,47.92,24.13,75.43
1522808167,47.92,24.13,75.43
1522808168,47.92,24.13,75.43
1522808169,47.92,23.44,74.19
1522808170,47.92,23.44,74.19
1522808171,47.92,24.13,75.43
1522808172,47.92,24.13,75.43
1522808173,47.92,24.13,75.43
1522808174,47.92,24.13,75.43
1522808175,47.92,24.13,75.43
1522808176,47.92,24.13,75.43
1522808177,47.92,24.13,75.43
1522808178,47.92,24.13,75.43
1522808179,47.92,23.44,74.19
1522808180,47.92,24.13,75.43
1522808181,47.92,23.44,74.19
1522808182,47.92,24.13,75.43
1522808183,47.92,24.13,75.43
1522808184,47.92,24.13,75.43
1522808185,47.92,24.13,75.43
1522808186,47.92,23.44,74.19
1522808187,47.92,24.13,75.43
1522808188,47.92,24.13,75.43
1522808189,47.92,24.13,75.43
1522808190,47.92,24.13,75.43
1522808191,47.92,24.13,75.43
1522808192,47.92,23.44,74.19
1522808193,47.92,24.13,75.43
1522808194,47.92,24.13,75.43
1522808195,47.92,24.13,75.43
1522808196,47.92,24.13,75.43
1522808197,47.92,24.13,75.43
1522808198,47.92,24.13,75.43
1522808199,47.92,24.13,75.43
1522808200,47.92,24.13,75.43
1522808201,47.92,24.13,75.43
1522808202,47.92,23.44,74.19
1522808203,47.92,23.44,74.19
1522808204,47.92,23.44,74.19
1522808205,47.92,24.13,75.43
1522808206,47.92,23.44,74.19
1522808207,47.92,24.13,75.43
1522808208,47.92,24.13,75.43
1522808209,47.92,24.13,75.43
1522808210,47.92,24.13,75.43
1522808211,47.92,24.13,75.43
1522808212,47.92,24.13,75.43
1522808213,47.92,24.13,75.43
1522808214,47.92,24.13,75.43
1522808215,47.92,24.13,75.43
1522808216,47.92,24.13,75.43
1522808217,47.92,24.13,75.43
1522808218,47.92,24.13,75.43
1522808219,47.92,24.13,75.43
1522808220,47.92,24.13,75.43
1522808221,47.92,24.13,75.43
1522808222,47.92,24.13,75.43
1522808223,47.92,24.13,75.43
1522808224,47.92,24.13,75.43
1522808225,47.92,24.13,75.43
1522808226,47.92,23.44,74.19
1522808227,47.92,24.13,75.43
1522808228,47.92,24.13,75.43
1522808229,47.92,24.13,75.43
1522808230,47.92,24.13,75.43
1522808231,47.92,24.13,75.43
1522808232,47.92,24.13,75.43
1522808233,47.92,24.13,75.43
1522808234,47.92,24.13,75.43
1522808235,47.92,24.13,75.43
1522808236,47.92,24.13,75.43
1522808237,47.92,24.13,75.43
1522808238,47.92,24.13,75.43
1522808239,47.92,24.13,75.43
1522808240,47.92,24.13,75.43
1522808241,47.92,24.13,75.43
1522808242,47.92,24.13,75.43
1522808243,47.92,24.13,75.43
1522808244,47.92,24.13,75.43
1522808245,47.92,24.13,75.43
1522808246,47.92,24.13,75.43
1522808247,47.92,24.13,75.43
1522808248,47.92,24.13,75.43
1522808250,47.92,24.13,75.43
1522808251,47.92,24.13,75.43
1522808252,47.92,24.13,75.43
1522808253,47.92,24.13,75.43
1522808254,47.92,24.13,75.43
1522808255,47.92,24.13,75.43
1522808256,47.92,24.13,75.43
1522808257,47.92,24.13,75.43
1522808258,47.92,24.13,75.43
1522808259,47.92,24.13,75.43
1522808260,47.92,24.13,75.43
1522808261,47.92,24.13,75.43
1522808262,47.92,24.13,75.43
1522808263,47.92,24.13,75.43
1522808264,47.92,24.13,75.43
1522808265,47.92,24.13,75.43
1522808266,47.92,24.13,75.43
1522808267,47.92,24.13,75.43
1522808268,47.92,24.13,75.43
1522808269,47.92,24.13,75.43
1522808270,47.92,24.13,75.43
1522808271,47.92,24.13,75.43
1522808272,47.92,24.13,75.43
1522808273,47.92,24.13,75.43
1522808274,47.92,24.13,75.43
1522808275,47.92,24.13,75.43
1522808276,47.92,24.13,75.43
1522808277,47.92,24.13,75.43
1522808278,47.92,24.13,75.43
1522808279,47.92,24.13,75.43
1522808280,47.92,24.13,75.43
1522808281,47.92,24.13,75.43
1522808282,47.92,24.13,75.43
1522808283,47.92,24.13,75.43
1522808284,47.92,24.13,75.43
1522808285,47.92,24.13,75.43
1522808286,47.92,24.13,75.43
1522808287,47.92,24.13,75.43
1522808288,47.92,24.13,75.43
1522808289,47.92,24.13,75.43
1522808290,47.92,24.13,75.43
1522808291,47.92,24.13,75.43
1522808292,47.92,24.13,75.43
1522808293,47.92,24.13,75.43
1522808294,47.92,24.13,75.43
1522808295,47.92,24.13,75.43
1522808296,47.92,24.13,75.43
1522808297,47.92,24.13,75.43
1522808298,47.92,24.13,75.43
1522808299,47.92,24.13,75.43
1522808300,47.92,24.13,75.43
1522808301,47.92,24.13,75.43
1522808302,47.92,24.13,75.43
1522808303,47.92,24.13,75.43
1522808304,47.92,24.13,75.43
1522808305,47.92,24.13,75.43
1522808306,47.92,24.13,75.43
1522808307,47.92,24.13,75.43
1522808308,47.92,24.13,75.43
1522808309,47.92,24.13,75.43
1522808310,47.92,24.13,75.43
1522808311,47.92,24.13,75.43
1522808312,47.92,24.13,75.43
1522808313,47.92,24.13,75.43
1522808314,47.92,24.13,75.43
1522808315,47.92,24.13,75.43
1522808316,47.92,24.13,75.43
1522808317,47.92,24.13,75.43
1522808318,47.92,24.13,75.43
1522808319,47.92,24.13,75.43
1522808320,47.92,24.13,75.43
1522808321,47.92,24.13,75.43
1522808322,47.92,24.13,75.43
1522808323,47.92,24.13,75.43
1522808324,47.92,24.13,75.43
1522808325,47.92,24.13,75.43
1522808326,47.92,24.13,75.43
1522808327,47.92,24.13,75.43
1522808328,47.92,24.13,75.43
1522808329,47.92,24.13,75.43
1522808330,47.92,24.13,75.43
1522808331,47.92,24.13,75.43
1522808332,47.92,24.13,75.43
1522808333,47.92,24.13,75.43
1522808334,47.92,24.13,75.43
1522808335,47.92,24.13,75.43
1522808336,47.92,24.13,75.43
1522808337,47.92,24.13,75.43
1522808338,47.92,24.13,75.43
1522808339,47.92,24.13,75.43
1522808340,47.92,24.13,75.43
1522808341,47.92,24.13,75.43
1522808342,47.92,24.13,75.43
1522808343,47.92,24.13,75.43
1522808344,47.92,24.13,75.43
1522808345,47.92,24.13,75.43
1522808346,47.92,24.13,75.43
1522808347,47.92,24.13,75.43
1522808348,47.92,24.13,75.43
1522808349,47.92,24.13,75.43
1522808350,47.92,24.13,75.43
1522808351,47.92,24.13,75.43
1522808352,47.92,24.13,75.43
1522808353,47.92,24.13,75.43
1522808354,47.92,24.13,75.43
1522808355,47.92,24.13,75.43
1522808356,47.92,24.13,75.43
1522808357,47.92,24.13,75.43
1522808358,47.92,24.13,75.43
1522808359,47.92,24.13,75.43
1522808360,47.92,24.13,75.43
1522808361,47.92,24.13,75.43
1522808362,47.92,24.13,75.43
1522808363,47.92,24.13,75.43
1522808364,47.92,24.13,75.43
1522808365,47.92,24.13,75.43
1522808366,47.92,24.13,75.43
1522808367,47.92,24.13,75.43
1522808368,47.92,24.13,75.43
1522808369,47.92,24.13,75.43
1522808370,47.92,24.13,75.43
1522808371,47.92,24.13,75.43
1522808372,47.92,24.13,75.43
1522808373,47.92,24.13,75.43
1522808374,47.92,24.13,75.43
1522808375,47.92,24.13,75.43
1522808376,47.92,24.13,75.43
1522808377,47.92,24.13,75.43
1522808378,47.92,24.13,75.43
1522808379,47.92,24.13,75.43
1522808380,47.92,24.13,75.43
1522808381,47.92,24.13,75.43
1522808382,47.92,24.13,75.43
1522808383,47.92,24.13,75.43
1522808384,47.92,24.13,75.43
1522808385,47.92,24.13,75.43
1522808386,47.92,24.13,75.43
1522808387,47.92,24.13,75.43
1522808388,47.92,24.13,75.43
1522808389,47.92,24.13,75.43
1522808390,47.92,24.13,75.43
1522808391,47.92,24.13,75.43
1522808392,47.92,24.13,75.43
1522808393,47.92,24.13,75.43
1522808394,47.92,24.13,75.43
1522808395,47.92,24.13,75.43
1522808396,47.92,24.13,75.43
1522808397,47.92,24.13,75.43
1522808398,47.92,24.13,75.43
1522808399,47.92,24.13,75.43
1522808400,47.92,24.13,75.43
1522808401,47.92,24.13,75.43
1522808402,47.92,24.13,75.43
1522808403,47.92,24.13,75.43
1522808404,47.92,24.13,75.43
1522808405,47.92,24.13,75.43
1522808406,47.92,24.13,75.43
1522808407,47.92,24.13,75.43
1522808408,47.92,24.13,75.43
1522808409,47.92,24.13,75.43
1522808410,47.92,24.13,75.43
1522808411,47.92,24.13,75.43
1522808412,47.92,24.13,75.43
1522808413,47.92,24.13,75.43
1522808414,47.92,24.13,75.43
1522808415,47.92,24.13,75.43
1522808416,47.92,24.13,75.43
1522808417,47.92,24.13,75.43
1522808418,47.92,24.13,75.43
1522808419,47.92,24.13,75.43
1522808420,47.92,24.13,75.43
1522808421,47.92,24.13,75.43
1522808422,47.92,24.13,75.43
1522808423,47.92,24.13,75.43
1522808424,47.92,24.13,75.43
1522808425,47.92,24.13,75.43
1522808426,47.92,24.13,75.43
1522808427,47.92,24.13,75.43
1522808428,47.92,24.13,75.43
1522808429,47.92,24.13,75.43
1522808430,47.92,24.13,75.43
1522808431,47.92,24.13,75.43
1522808432,47.92,24.13,75.43
1522808433,47.92,24.13,75.43
1522808434,47.92,24.13,75.43
1522808435,47.92,24.13,75.43
1522808436,47.92,24.13,75.43
1522808437,47.92,24.13,75.43
1522808438,47.92,24.13,75.43
1522808439,47.92,24.13,75.43
1522808440,47.92,24.13,75.43
1522808441,47.92,24.13,75.43
1522808442,47.92,24.13,75.43
1522808443,47.92,24.13,75.43
1522808444,47.92,24.13,75.43
1522808445,47.92,24.13,75.43
1522808446,47.92,24.13,75.43
1522808447,47.92,24.13,75.43
1522808448,47.92,24.13,75.43
1522808449,47.92,24.13,75.43
1522808450,47.92,24.13,75.43
1522808451,47.92,24.13,75.43
1522808452,47.92,24.13,75.43
1522808453,47.92,24.13,75.43
1522808454,47.92,24.13,75.43
1522808455,47.92,24.13,75.43
1522808456,47.92,24.13,75.43
1522808457,47.92,24.13,75.43
1522808458,47.92,24.13,75.43
1522808459,47.92,24.13,75.43
1522808460,47.92,24.13,75.43
1522808461,47.92,24.13,75.43
1522808462,47.92,24.13,75.43
1522808463,47.92,24.13,75.43
1522808464,47.92,24.13,75.43
1522808465,47.92,24.13,75.43
1522808466,47.92,24.13,75.43
1522808467,47.92,24.13,75.43
1522808468,47.92,24.13,75.43
1522808469,47.92,24.13,75.43
1522808470,47.92,24.13,75.43
1522808471,47.92,24.13,75.43
1522808472,47.92,24.13,75.43
1522808473,47.92,24.13,75.43
1522808474,47.92,24.13,75.43
1522808475,47.92,24.13,75.43
1522808476,47.92,24.13,75.43
1522808477,47.92,24.13,75.43
1522808478,47.92,24.13,75.43
1522808479,47.92,24.13,75.43
1522808480,47.92,24.13,75.43
1522808481,47.92,24.13,75.43
1522808482,47.92,24.13,75.43
1522808483,47.92,24.13,75.43
1522808484,47.92,24.13,75.43
1522808485,47.92,24.13,75.43
1522808486,47.92,24.13,75.43
1522808487,47.92,24.13,75.43
1522808488,47.92,24.13,75.43
1522808489,47.92,24.13,75.43
1522808490,47.92,24.13,75.43
1522808491,47.92,24.13,75.43
1522808492,47.92,24.13,75.43
1522808493,47.92,24.13,75.43
1522808494,47.92,24.13,75.43
1522808495,47.92,24.13,75.43
1522808496,47.92,24.13,75.43
1522808497,47.92,24.13,75.43
1522808498,47.92,24.13,75.43
1522808499,47.92,24.13,75.43
1522808500,47.92,24.13,75.43
1522808501,47.92,24.13,75.43
1522808502,47.92,24.13,75.43
1522808503,47.92,24.13,75.43
1522808504,47.92,24.13,75.43
1522808505,47.92,24.13,75.43
1522808506,47.92,24.13,75.43
1522808507,47.92,24.13,75.43
1522808508,47.92,24.13,75.43
1522808509,47.92,24.13,75.43
1522808510,47.92,24.13,75.43
1522808511,47.92,24.13,75.43
1522808512,47.92,24.13,75.43
1522808513,47.92,24.13,75.43
1522808514,47.92,24.13,75.43
1522808515,47.92,24.13,75.43
1522808516,47.92,24.13,75.43
1522808517,47.92,24.13,75.43
1522808518,47.92,24.13,75.43
1522808519,47.92,24.13,75.43
1522808520,47.92,24.13,75.43
1522808521,47.92,24.13,75.43
1522808522,47.92,24.13,75.43
1522808523,47.92,24.13,75.43
1522808524,47.92,24.13,75.43
1522808525,47.92,24.13,75.43
1522808526,47.92,24.13,75.43
1522808527,47.92,24.13,75.43
1522808528,47.92,24.13,75.43
1522808529,47.92,24.13,75.43
1522808530,47.92,24.13,75.43
1522808531,47.92,24.13,75.43
1522808532,47.92,24.13,75.43
1522808533,47.92,24.13,75.43
1522808534,47.92,24.13,75.43
1522808535,47.92,24.13,75.43
1522808536,47.92,24.13,75.43
1522808537,47.92,24.13,75.43
1522808538,47.92,24.13,75.43
1522808539,47.92,24.13,75.43
1522808540,47.92,24.13,75.43
1522808541,47.92,24.13,75.43
1522808542,47.92,24.13,75.43
1522808543,47.92,24.13,75.43
1522808544,47.92,24.13,75.43
1522808545,47.92,24.13,75.43
1522808546,47.92,24.13,75.43
1522808547,47.92,24.13,75.43
1522808548,47.92,24.13,75.43
1522808549,47.92,24.13,75.43
1522808550,47.92,24.13,75.43
1522808551,47.92,24.13,75.43
1522808552,47.92,24.13,75.43
1522808553,47.92,24.13,75.43
1522808554,47.92,24.13,75.43
1522808555,47.92,24.13,75.43
1522808556,47.92,24.13,75.43
1522808557,47.92,24.13,75.43
1522808558,47.92,24.13,75.43
1522808559,47.92,24.13,75.43
1522808560,47.92,24.13,75.43
1522808561,47.92,24.13,75.43
1522808562,47.92,24.13,75.43
1522808563,47.92,24.13,75.43
1522808564,47.92,24.13,75.43
1522808565,47.92,24.13,75.43
1522808566,47.92,24.13,75.43
1522808567,47.92,24.13,75.43
1522808568,47.92,24.13,75.43
1522808570,47.92,24.13,75.43
1522808571,47.92,24.13,75.43
1522808572,47.92,24.13,75.43
1522808573,47.92,24.13,75.43
1522808574,47.92,24.13,75.43
1522808575,47.92,24.13,75.43
1522808576,47.92,24.13,75.43
1522808577,47.92,24.13,75.43
1522808578,47.92,24.13,75.43
1522808579,47.92,24.13,75.43
1522808580,47.92,24.13,75.43
1522808581,47.92,24.13,75.43
1522808582,47.92,24.13,75.43
1522808583,47.92,24.13,75.43
1522808584,47.92,24.13,75.43
1522808585,47.92,24.13,75.43
1522808586,47.92,24.13,75.43
1522808587,47.92,24.13,75.43
1522808588,47.92,24.13,75.43
1522808589,47.92,24.13,75.43
1522808590,47.92,24.13,75.43
1522808591,47.92,24.13,75.43
1522808592,47.92,24.13,75.43
1522808593,47.92,24.13,75.43
1522808594,47.92,24.13,75.43
1522808595,47.92,24.13,75.43
1522808596,47.92,24.13,75.43
1522808597,47.92,24.13,75.43
1522808598,47.92,24.13,75.43
1522808599,47.92,24.13,75.43
1522808600,47.92,24.13,75.43
1522808601,47.92,24.13,75.43
1522808602,47.92,24.13,75.43
1522808603,47.92,24.13,75.43
1522808604,47.92,24.13,75.43
1522808605,47.92,24.13,75.43
1522808606,47.92,24.13,75.43
1522808607,47.92,24.13,75.43
1522808608,47.92,24.13,75.43
1522808609,47.92,24.13,75.43
1522808610,47.92,24.13,75.43
1522808611,47.92,24.13,75.43
1522808612,47.92,24.13,75.43
1522808613,47.92,24.13,75.43
1522808614,47.92,24.13,75.43
1522808615,47.92,24.13,75.43
1522808616,47.92,24.13,75.43
1522808617,47.92,24.13,75.43
1522808618,47.92,24.13,75.43
1522808619,47.92,24.13,75.43
1522808620,47.92,24.13,75.43
1522808621,47.92,24.13,75.43
1522808622,47.92,24.13,75.43
1522808623,47.92,24.13,75.43
1522808624,47.92,24.13,75.43
1522808625,47.92,24.13,75.43
1522808626,47.92,24.13,75.43
1522808627,47.92,24.13,75.43
1522808628,47.92,24.13,75.43
1522808629,47.92,24.13,75.43
1522808630,47.92,24.13,75.43
1522808631,47.92,24.13,75.43
1522808632,47.92,24.13,75.43
1522808633,47.92,24.13,75.43
1522808634,47.92,24.13,75.43
1522808635,47.92,24.13,75.43
1522808636,47.92,24.13,75.43
1522808637,47.92,24.13,75.43
1522808638,47.92,24.13,75.43
1522808639,47.92,24.13,75.43
1522808640,47.92,24.13,75.43
1522808641,47.92,24.13,75.43
1522808642,47.92,24.13,75.43
1522808643,47.92,24.13,75.43
1522808644,47.92,24.13,75.43
1522808645,47.92,24.13,75.43
1522808646,47.92,24.13,75.43
1522808647,47.92,24.13,75.43
1522808648,47.92,24.13,75.43
1522808649,47.92,24.13,75.43
1522808650,47.92,24.13,75.43
1522808651,47.92,24.13,75.43
1522808652,47.92,24.13,75.43
1522808653,47.92,24.13,75.43
1522808654,47.92,24.13,75.43
1522808655,47.92,24.13,75.43
1522808656,47.92,24.13,75.43
1522808657,47.92,24.13,75.43
1522808658,47.92,24.13,75.43
1522808659,47.92,24.13,75.43
1522808660,47.92,24.13,75.43
1522808661,47.92,24.13,75.43
1522808662,47.92,24.13,75.43
1522808663,47.92,24.13,75.43
1522808664,47.92,24.13,75.43
1522808665,47.92,24.13,75.43
1522808666,47.92,24.13,75.43
1522808667,47.92,24.13,75.43
1522808668,47.92,24.13,75.43
1522808669,47.92,24.13,75.43
1522808670,47.92,24.13,75.43
1522808671,47.92,24.13,75.43
1522808672,47.92,24.13,75.43
1522808673,47.92,24.13,75.43
1522808674,47.92,24.13,75.43
1522808675,47.92,24.13,75.43
1522808676,47.92,24.13,75.43
1522808677,47.92,24.13,75.43
1522808678,47.92,24.13,75.43
1522808679,47.92,24.13,75.43
1522808680,47.92,24.13,75.43
1522808681,47.92,24.13,75.43
1522808682,47.92,24.13,75.43
1522808683,47.92,24.13,75.43
1522808684,47.92,24.13,75.43
1522808685,47.92,24.13,75.43
1522808686,47.92,24.13,75.43
1522808687,47.92,24.13,75.43
1522808688,47.92,24.13,75.43
1522808689,47.92,24.13,75.43
1522808690,47.92,24.13,75.43
1522808691,47.92,24.13,75.43
1522808692,47.92,24.13,75.43
1522808693,47.92,24.13,75.43
1522808694,47.92,24.13,75.43
1522808695,47.92,24.13,75.43
1522808696,47.92,24.13,75.43
1522808697,47.92,24.13,75.43
1522808698,47.92,24.13,75.43
1522808699,47.92,24.13,75.43
1522808700,47.92,24.13,75.43
1522808701,47.92,24.13,75.43
1522808702,47.92,24.13,75.43
1522808703,47.92,24.13,75.43
1522808704,47.92,24.13,75.43
1522808705,47.92,24.13,75.43
1522808706,47.92,24.13,75.43
1522808707,47.92,24.13,75.43
1522808708,47.92,24.13,75.43
1522808709,47.92,24.13,75.43
1522808710,47.92,24.13,75.43
1522808711,47.92,24.13,75.43
1522808712,47.92,24.13,75.43
1522808713,47.92,24.13,75.43
1522808714,47.92,24.13,75.43
1522808715,47.92,24.13,75.43
1522808716,47.92,24.13,75.43
1522808717,47.92,24.13,75.43
1522808718,47.92,24.13,75.43
